id_manufacturer,cocoa_percent,ingredients,review_date,rating
443,75%,"4- B,S,C,L",2019,3.5
443,75%,"4- B,S,C,L",2019,3.5
443,75%,"4- B,S,C,L",2019,3.5
444,75%,"2- B,S*",2018,3.25
444,75%,"2- B,S*",2018,3.25
445,70%,"2- B,S",2019,2.75
446,75%,"3- B,S,C",2014,2.75
446,85%,"3- B,S,C",2014,2.75
446,75%,"3- B,S,C",2014,3
446,72%,"3- B,S,C",2014,3.25
446,80%,"3- B,S,C",2015,2.75
446,70%,"3- B,S,C",2015,3.5
446,74%,"3- B,S,C",2015,3.5
446,77%,"3- B,S,C",2016,3.5
446,75%,"2- B,S",2017,3.75
446,72%,"3- B,S,C",2018,3.25
447,73%,"4- B,S,C,L",2012,2.75
447,73%,"4- B,S,C,L",2017,3.25
447,75%,"4- B,S,C,L",2017,3.25
447,75%,"4- B,S,C,L",2017,3.5
447,66%,"4- B,S,C,L",2017,3.5
447,65%,"4- B,S,C,L",2017,3.75
448,60%,"3- B,S,C",2012,3
448,65%,"3- B,S,C",2012,3.25
448,55%,"3- B,S,C",2013,2.75
448,75%,"3- B,S,C",2013,3.25
448,80%,"3- B,S,C",2013,3.25
448,85%,"3- B,S,C",2013,3.5
449,70%,"3- B,S,C",2018,3
449,70%,"3- B,S,C",2019,3.75
449,70%,"3- B,S,C",2020,3.5
449,70%,"3- B,S,C",2020,4
449,70%,"3- B,S,C",2021,3.75
450,70%,"3- B,S,C",2016,2.75
450,74%,"3- B,S,C",2016,3
451,85%,"3- B,S,C",2011,3.5
451,75%,"3- B,S,C",2012,3.25
451,75%,"3- B,S,C",2015,2.75
451,70%,"3- B,S,C",2016,3
451,70%,"3- B,S,C",2017,3.25
451,70%,"3- B,S,C",2017,3.5
452,70%,"5- B,S,C,V,L",2010,2.75
453,75%,NA,2010,3
454,70%,"2- B,S",2015,2.5
454,80%,"2- B,S",2015,3.25
454,73%,"2- B,S",2015,3.5
454,70%,"2- B,S",2021,3.25
455,75%,"3- B,S,C",2016,3.25
456,72%,"3- B,S,C",2018,3.5
456,72%,"3- B,S,C",2018,3.75
456,72%,"3- B,S,C",2018,3.75
456,72%,"3- B,S,C",2019,3.5
456,72%,"3- B,S,C",2019,3.5
456,72%,"3- B,S,C",2021,3.5
457,70%,NA,2012,2.5
458,75%,"4- B,S,C,L",2007,3
458,67%,"4- B,S,C,L",2007,3.5
458,75%,"4- B,S,C,L",2007,3.75
458,75%,"4- B,S,C,L",2009,2.5
458,75%,"4- B,S,C,L",2010,3.25
459,75%,"2- B,S",2011,3.5
459,75%,"2- B,S",2012,3.25
459,75%,"2- B,S",2012,3.5
459,75%,"2- B,S",2012,4
459,75%,"2- B,S",2013,3
459,75%,"2- B,S",2013,3.75
459,85%,"2- B,S",2015,3.5
459,70%,"2- B,S",2015,3.5
459,75%,"2- B,S",2016,3.75
459,75%,"3- B,S,C",2017,3.75
459,70%,"2- B,S",2019,3.5
459,80%,"2- B,S",2019,3.5
459,75%,"3- B,S,C",2020,3.5
460,72%,"3- B,S,C",2018,3
460,70%,"3- B,S,C",2019,2.5
460,70%,"3- B,S,C",2019,2.5
461,70%,"2- B,S",2016,3.25
461,70%,"2- B,S",2016,3.25
461,70%,"2- B,S",2016,3.25
462,75%,"5- B,S,C,V,L",2013,3.25
462,68%,"4- B,S,C,L",2013,3.25
463,66%,NA,2012,3.5
464,70%,"2- B,S",2008,2.75
464,70%,"2- B,S",2008,2.75
464,70%,"2- B,S",2008,3
464,70%,"2- B,S",2008,3
464,70%,"2- B,S",2009,3.5
464,75%,"2- B,S",2010,3.75
464,75%,"2- B,S",2011,3
464,75%,"2- B,S",2012,3.75
464,70%,"2- B,S",2013,3.5
464,70%,"2- B,S",2013,3.5
464,75%,"2- B,S",2013,3.75
464,75%,"2- B,S",2013,4
464,80%,"2- B,S",2014,3.75
464,75%,"2- B,S",2015,3.25
464,70%,"2- B,S",2015,3.75
464,75%,"2- B,S",2016,3.75
465,71%,"3- B,S,C",2011,2.5
465,77%,"3- B,S,C",2011,2.75
465,73%,"3- B,S,C",2011,3.5
465,70%,"3- B,S,C",2011,3.5
465,76%,"3- B,S,C",2012,2.25
465,84%,"3- B,S,C",2012,2.5
465,72%,"3- B,S,C",2012,2.5
465,73%,"3- B,S,C",2017,3.75
465,72%,"3- B,S,C",2021,3.75
466,72%,"3- B,S*,C",2017,2.75
466,75%,"3- B,S,C",2018,3
466,70%,"3- B,S,C",2018,3.5
466,77%,"2- B,S",2021,2.75
466,72%,"2- B,S",2021,3.5
467,100%,NA,2010,1.5
467,70%,NA,2010,3
467,64%,NA,2010,3.5
467,72%,NA,2010,3.5
467,72%,NA,2010,3.5
468,83%,"4- B,S*,C,V",2012,2.75
468,69%,"4- B,S*,C,V",2012,3.25
469,70%,"4- B,S,C,L",2008,3.5
469,70%,"4- B,S,C,L",2008,3.5
469,70%,"4- B,S,C,L",2008,3.5
469,70%,"4- B,S,C,L",2008,3.5
470,70%,"4- B,S,C,L",2017,3.25
471,53%,"5- B,S,C,V,L",2006,2
471,65%,"5- B,S,C,V,L",2006,3
471,70%,"5- B,S,C,V,L",2006,3.75
471,75%,"3- B,S,L",2009,2.75
471,70%,"5- B,S,C,V,L",2009,3
472,70%,"5- B,S,C,V,L",2011,2.75
473,82%,"5- B,S,C,V,L",2006,2
473,68%,"5- B,S,C,V,L",2006,2
473,70%,"5- B,S,C,V,L",2006,2
473,62%,"5- B,S,C,V,L",2006,3
473,70%,"5- B,S,C,V,L",2006,3.5
473,72%,"5- B,S,C,V,L",2007,3
473,62%,"5- B,S,C,V,L",2007,3
473,75%,"5- B,S,C,V,L",2007,3
473,75%,"5- B,S,C,V,L",2007,3.75
473,72%,"5- B,S,C,V,L",2008,3
473,68%,"5- B,S,C,V,L",2009,3.75
473,72%,"5- B,S,C,V,L",2009,3.75
473,65%,"5- B,S,C,V,L",2009,4
473,68%,"5- B,S,C,V,L",2010,3.5
473,65%,"5- B,S,C,V,L",2010,3.75
473,68%,"5- B,S,C,V,L",2011,3.75
473,78%,"4- B,S,C,L",2012,4
474,70%,"2- B,S",2015,2.75
474,70%,"2- B,S",2015,2.75
475,70%,"2- B,S",2018,2.75
475,70%,"2- B,S",2018,3
475,70%,"2- B,S",2018,3.25
475,70%,"2- B,S",2019,2.75
475,70%,"2- B,S",2019,3.5
475,75%,"2- B,S",2021,3.25
475,70%,"2- B,S",2021,3.5
475,70%,"2- B,S",2021,3.5
475,70%,"2- B,S",2021,3.5
476,70%,"3- B,S,C",2019,3
476,70%,"3- B,S,C",2019,3
476,70%,"3- B,S,C",2019,3.5
477,75%,"2- B,S",2014,3
477,72%,"2- B,S",2014,3.25
477,77%,"2- B,S",2015,2.75
477,72%,"2- B,S",2015,3.25
477,73%,"2- B,S",2015,3.5
477,74%,"2- B,S",2015,3.5
478,73%,"4- B,S,C,V",2011,2
478,73%,"4- B,S,C,V",2011,2.5
479,75%,"3- B,S,C",2011,3.5
479,70%,"3- B,S,C",2016,3.25
480,82%,"3- B,S,C",2015,3.25
480,70%,"3- B,S,C",2015,3.5
481,70%,NA,2012,2.5
482,67%,"4- B,S,C,Sa",2011,3
482,68%,"4- B,S,C,Sa",2011,3
482,65%,"4- B,S,C,Sa",2011,3.25
482,60%,"4- B,S,C,Sa",2011,3.25
483,67%,"3- B,S,C",2014,3.75
483,73%,"3- B,S,C",2014,3.75
483,73%,"3- B,S,C",2014,3.75
483,100%,1- B,2015,3
483,100%,1- B,2015,3
483,73%,"2- B,S",2015,3
483,73%,"2- B,S*",2015,3.25
483,73%,"2- B,S",2015,3.25
483,73%,"2- B,S",2016,3.5
483,73%,"2- B,S",2016,3.5
483,73%,"2- B,S",2016,3.75
483,73%,"2- B,S",2017,3.75
483,73%,"3- B,S,C",2021,3
483,73%,"3- B,S,C",2021,3.25
484,70%,"4- B,S,C,V",2015,2.75
484,72%,"3- B,S,C",2015,3
485,72%,"3- B,S,C",2015,2.75
485,67%,"3- B,S,C",2015,3
485,65%,"3- B,S,C",2015,3.25
485,70%,"3- B,S,C",2015,3.5
485,65%,"3- B,S,C",2015,3.5
485,67%,"3- B,S,C",2015,3.75
485,70%,"3- B,S,C",2015,3.75
485,70%,"3- B,S,C",2015,3.75
485,72%,"3- B,S,C",2015,4
485,70%,"3- B,S,C",2016,3
485,70%,"3- B,S,C",2016,3.25
485,70%,"3- B,S,C",2016,3.75
485,70%,"3- B,S,C",2016,3.75
485,67%,"3- B,S,C",2016,3.75
485,70%,"3- B,S,C",2016,4
485,70%,"3- B,S,C",2017,3.5
485,70%,"3- B,S,C",2017,3.5
486,68%,"3- B,S,C",2010,3
486,68%,"3- B,S,C",2010,3.25
486,67%,"3- B,S,C",2011,1.5
487,66%,"3- B,S*,C",2018,3.25
488,70%,"3- B,S,C",2017,2.75
489,72%,"2- B,S",2015,3
489,70%,"2- B,S",2016,3.5
490,85%,"2- B,S",2016,2.75
490,68%,"2- B,S",2016,2.75
490,70%,"3- B,S,C",2019,2.5
491,70%,"2- B,S",2016,3.25
491,75%,"2- B,S",2016,3.25
492,70%,"2- B,S",2013,3
492,70%,"2- B,S",2013,3
492,70%,"2- B,S",2013,3.25
492,70%,"3- B,S,C",2013,3.25
492,70%,"3- B,S,C",2013,3.5
492,70%,"3- B,S,C",2014,3
492,70%,"3- B,S,C",2017,3.25
492,70%,"3- B,S,C",2018,3.25
492,70%,"3- B,S,C",2021,3.5
493,70%,"3- B,S,C",2009,3
493,70%,"3- B,S,C",2009,3
493,70%,"3- B,S,C",2009,3.5
493,70%,"3- B,S,C",2009,3.5
493,70%,"3- B,S,C",2009,3.75
493,70%,"3- B,S,C",2009,3.75
493,70%,"3- B,S,C",2010,3.75
493,70%,"3- B,S,C",2011,2.75
493,70%,"3- B,S,C",2011,3.5
493,70%,"3- B,S,C",2011,3.5
493,70%,"3- B,S,C",2011,3.75
493,70%,"3- B,S,C",2011,4
493,64%,"3- B,S,C",2011,4
493,70%,"3- B,S,C",2012,3.25
493,70%,"3- B,S,C",2012,3.5
493,70%,"3- B,S,C",2012,3.5
493,85%,"3- B,S,C",2012,3.5
493,70%,"3- B,S,C",2012,3.75
493,70%,"3- B,S,C",2012,3.75
493,70%,"3- B,S,C",2012,4
493,70%,"3- B,S,C",2012,4
493,70%,"3- B,S,C",2013,2.75
493,70%,"3- B,S,C",2013,3.25
493,70%,"3- B,S,C",2013,3.25
493,70%,"3- B,S,C",2013,3.25
493,77%,"3- B,S,C",2013,3.75
493,70%,"3- B,S,C",2013,3.75
493,70%,"3- B,S,C",2013,3.75
493,88%,"3- B,S,C",2013,4
493,70%,"3- B,S,C",2013,4
493,67%,"3- B,S,C",2013,4
493,70%,"3- B,S,C",2013,4
493,70%,"3- B,S,C",2014,3.25
493,70%,"3- B,S,C",2014,3.25
493,70%,"3- B,S,C",2014,3.5
493,80%,"3- B,S,C",2014,3.5
493,70%,"3- B,S,C",2014,3.75
493,70%,"3- B,S,C",2014,3.75
493,70%,"3- B,S,C",2015,3.5
493,75%,"3- B,S,C",2015,4
493,70%,"3- B,S,C",2016,3.25
493,62%,"3- B,S,C",2016,3.5
493,70%,"3- B,S,C",2016,3.5
493,70%,"3- B,S,C",2016,3.5
493,70%,"3- B,S,C",2016,3.75
493,75%,"3- B,S,C",2016,3.75
493,70%,"3- B,S,C",2016,4
493,70%,"3- B,S,C",2017,3.25
493,70%,"3- B,S,C",2017,4
493,70%,"3- B,S,C",2018,3
493,70%,"3- B,S,C",2018,4
493,70%,"3- B,S,C",2018,4
493,62%,"4- B,S,C,V",2021,3.25
493,70%,"3- B,S,C",2021,3.5
493,70%,"3- B,S,C",2021,3.5
493,70%,"3- B,S,C",2021,4
494,70%,"2- B,S",2014,3.25
494,70%,"2- B,S",2014,3.5
495,70%,"2- B,S",2017,3.25
495,75%,"2- B,S",2017,3.25
495,77%,"2- B,S",2017,3.25
495,70%,"2- B,S",2017,3.5
495,75%,"2- B,S",2017,3.5
495,80%,"2- B,S",2017,3.5
496,70%,"4- B,S,C,V",2012,3
496,80%,"4- B,S,C,V",2012,3
496,75%,"4- B,S,C,V",2012,3.25
497,72%,"3- B,S,C",2014,2.75
497,70%,"3- B,S,C",2016,3.5
497,70%,"3- B,S,C",2016,3.75
497,70%,"3- B,S,C",2016,3.75
497,70%,"3- B,S,C",2017,2.75
497,70%,"3- B,S,C",2017,3.5
497,70%,"3- B,S,C",2017,3.75
498,70%,"2- B,S",2021,3.25
498,70%,"2- B,S",2021,3.5
498,70%,"2- B,S",2021,3.5
499,70%,"4- B,S,C,L",2013,3
500,84%,"3- B,S,L",2013,2.25
500,70%,"3- B,S,L",2013,3
501,70%,"4- B,S*,C,V",2015,3
501,70%,"4- B,S*,C,V",2015,3
501,70%,"4- B,S*,C,V",2015,3
501,70%,"4- B,S*,C,V",2015,3
501,70%,"4- B,S*,C,V",2015,3
502,72%,"4- B,S,C,V",2011,3.25
502,68%,"4- B,S,C,V",2012,2.75
503,84%,"3- B,S,C",2014,3.5
503,70%,"3- B,S,C",2014,3.5
503,70%,"3- B,S,C",2017,2.5
504,65%,"4- B,S,C,V",2012,2.5
504,70%,"4- B,S,C,V",2012,2.5
504,75%,"4- B,S,C,V",2012,2.75
505,67%,"2- B,S",2013,2.75
505,78%,"2- B,S",2013,3.25
506,61%,"5- B,S,C,V,L",2016,2.5
506,71%,"5- B,S,C,V,L",2016,3
507,70%,"3- B,S,C",2016,2.75
507,60%,"3- B,S,C",2016,3
508,70%,"2- B,S",2015,2.75
508,74%,"2- B,S",2019,2.75
509,72%,"3- B,S,C",2021,3
509,72%,"3- B,S,C",2021,3
509,77%,"3- B,S,C",2021,3.5
509,80%,"3- B,S,C",2021,3.75
510,70%,"5- B,S,C,V,L",2018,2.5
510,75%,"3- B,S,C",2018,2.75
510,70%,"5- B,S,C,V,L",2018,3
510,70%,"5- B,S,C,V,L",2018,3
510,75%,"5- B,S,C,V,L",2018,3.25
511,74%,"3- B,S,C",2020,3
511,68%,"3- B,S,C",2020,3.25
511,73%,"3- B,S,C",2020,3.25
512,70%,"3- B,S,C",2011,3
512,70%,"3- B,S,C",2012,3.25
512,70%,"3- B,S,C",2012,3.25
512,70%,"3- B,S,C",2012,3.75
512,70%,"3- B,S,C",2013,3.25
512,70%,"3- B,S,C",2013,3.5
512,70%,"3- B,S,C",2013,3.5
512,70%,"3- B,S,C",2014,3.5
512,70%,"3- B,S,C",2014,3.75
512,70%,"3- B,S,C",2015,3.25
512,88%,"3- B,S,C",2015,3.25
512,70%,"3- B,S,C",2015,3.25
512,70%,"3- B,S,C",2015,3.25
512,70%,"3- B,S,C",2015,3.5
512,70%,"3- B,S,C",2015,3.75
513,70%,"4- B,S,C,V",2013,2.5
513,70%,"4- B,S,C,V",2013,2.75
513,70%,"4- B,S,C,V",2013,2.75
513,70%,"4- B,S,C,V",2013,3
514,77%,"4- B,S,C,L",2015,2.75
514,70%,"5- B,S,C,V,L",2015,3
514,62%,"5- B,S,C,V,L",2015,3.25
514,60%,"5- B,S,C,V,L",2015,3.25
515,70%,"3- B,S,C",2019,2.75
515,75%,"3- B,S,C",2019,3
516,70%,"2- B,S",2016,3.25
517,75%,"4- B,S,C,V",2019,3
517,75%,"3- B,S,C",2019,3.25
517,75%,"3- B,S,C",2019,4
518,75%,"4- B,S,C,V",2015,3
519,72%,"3- B,S,C",2019,3
519,70%,"3- B,S,C",2019,3.25
520,67%,"3- B,S,C",2021,2.75
521,70%,"3- B,S,C",2007,3
521,75%,"3- B,S,C",2009,2.75
521,87%,"3- B,S,C",2011,3.25
521,68%,"3- B,S,C",2014,3
522,70%,"5- B,S,C,V,L",2008,2.5
522,70%,"5- B,S,C,V,L",2008,2.5
522,70%,"5- B,S,C,V,L",2008,2.5
522,70%,"5- B,S,C,V,L",2008,2.75
522,60%,"5- B,S,C,V,L",2009,2.75
522,68%,"5- B,S,C,V,L",2009,3
522,99%,NA,2012,3.25
522,62%,"5- B,S,C,V,L",2016,2
523,70%,"4- B,S,C,V",2012,2
523,70%,"4- B,S,C,V",2012,2.75
523,70%,"3- B,S,C",2012,2.75
523,70%,"3- B,S,C",2012,2.75
523,70%,"4- B,S,C,V",2012,3
523,70%,"4- B,S,C,V",2012,3
523,70%,"3- B,S,C",2012,3
523,80%,"4- B,S,C,V",2012,3
523,70%,"4- B,S,C,V",2012,3.25
523,70%,"3- B,S,C",2012,3.25
523,70%,"3- B,S,C",2012,3.25
523,67%,"3- B,S,C",2012,3.25
523,70%,"4- B,S,C,V",2012,3.5
523,70%,"3- B,S,C",2012,3.5
524,77%,"2- B,S",2014,3.25
524,67%,"2- B,S",2014,3.75
524,73%,"2- B,S",2014,3.75
524,70%,"2- B,S",2015,2.75
524,70%,"2- B,S",2015,3.25
524,70%,"3- B,S,C",2015,3.5
524,70%,"2- B,S",2015,3.75
524,70%,"2- B,S",2015,3.75
524,70%,"3- B,S,C",2015,3.75
524,72%,"3- B,S,C",2019,2.75
524,77%,"3- B,S,C",2019,3
524,77%,"3- B,S,C",2019,3.25
525,70%,"3- B,S,C",2015,3
526,91%,"2- B,S",2007,2
526,75%,"4- B,S,C,V",2007,2.5
526,84%,"4- B,S,C,V",2007,3
526,75%,"3- B,S,C",2007,3
526,65%,"3- B,S,C",2007,3.5
526,65%,"4- B,S,C,V",2012,3.25
527,70%,"2- B,S",2015,3.25
528,70%,"2- B,S",2019,3.5
529,70%,"3- B,S,L",2018,3
529,70%,"3- B,S,L",2018,3.25
530,72%,"3- B,S,C",2016,3.75
531,71%,"2- B,S",2019,2.75
532,75%,"3- B,S,C",2020,3.25
533,81%,"2- B,S",2014,3.25
534,70%,NA,2012,4
535,72%,"3- B,S,C",2011,2.75
535,74%,"3- B,S,C",2011,3
535,77%,"3- B,S,C",2012,3
536,70%,"3- B,S,C",2018,2.75
536,70%,"3- B,S,C",2018,3
536,70%,"3- B,S,C",2018,3.5
536,70%,"3- B,S,C",2019,2.75
537,70%,"2- B,S",2019,3.5
538,72%,"2- B,S",2014,3
539,70%,"3- B,S*,C",2012,2.75
539,70%,"3- B,S*,C",2012,3.25
540,70%,"2- B,S",2020,3.25
540,70%,"2- B,S",2020,3.25
540,70%,"2- B,S",2020,3.75
540,70%,"2- B,S",2021,3.25
541,73%,"3- B,S,C",2018,3
541,70%,"3- B,S,C",2018,3.5
542,70%,"2- B,S",2020,2.75
542,70%,"2- B,S",2020,2.75
542,70%,"2- B,S",2020,3
543,72%,NA,2011,3.5
544,73%,"2- B,S",2011,2.75
544,75%,"2- B,S",2013,2.5
544,68%,"2- B,S",2013,3.25
544,75%,"2- B,S",2014,3.5
544,75%,"2- B,S",2015,2.75
544,75%,"2- B,S",2015,3.5
544,75%,"2- B,S",2017,3.25
545,60%,"3- B,S,C",2016,3
546,63%,NA,2011,3.75
547,75%,"2- B,S",2017,2.75
547,75%,"2- B,S",2017,3
547,75%,"2- B,S",2017,3.25
548,74%,"2- B,S",2014,2.75
548,70%,"2- B,S",2014,3
549,72%,"2- B,S",2016,3
549,72%,"2- B,S",2016,3.25
550,65%,"4- B,S,C,V",2014,3.25
551,70%,"3- B,S,C",2017,3.75
551,70%,"3- B,S,C",2018,3.75
552,74%,"3- B,S,C",2020,3.5
553,64%,"5- B,S,C,V,L",2006,2.5
553,66%,"5- B,S,C,V,L",2006,3
553,64%,"5- B,S,C,V,L",2006,3
553,64%,"5- B,S,C,V,L",2006,3.5
553,70%,"5- B,S,C,V,L",2006,3.75
553,85%,"5- B,S,C,V,L",2007,1.5
553,85%,"5- B,S,C,V,L",2007,2.5
553,71%,"5- B,S,C,V,L",2007,2.75
553,72%,"5- B,S,C,V,L",2007,3
553,64%,"5- B,S,C,V,L",2007,3.25
553,65%,"5- B,S,C,V,L",2007,3.75
553,64%,"5- B,S,C,V,L",2007,4
553,68%,"5- B,S,C,V,L",2009,3.5
553,64%,"5- B,S,C,V,L",2009,3.75
553,66%,"5- B,S,C,V,L",2009,3.75
553,56%,"5- B,S,C,V,L",2011,3.25
553,64%,"5- B,S,C,V,L",2011,4
553,69%,"5- B,S,C,V,L",2012,4
553,70%,"5- B,S,C,V,L",2013,3.5
553,64%,"5- B,S,C,V,L",2013,3.5
553,63%,"5- B,S,C,V,L",2015,4
553,60%,"3- B,S,C",2017,3.25
554,72%,NA,2012,2.5
554,65%,NA,2012,2.75
555,72%,"3- B,S,C",2009,2.75
555,76%,"4- B,S,C,V",2009,2.75
555,80%,"4- B,S,C,V",2009,2.75
555,70%,NA,2009,3
555,68%,NA,2009,3
555,64%,NA,2009,3.25
556,70%,"2- B,S",2015,3.25
556,70%,"2- B,S",2015,3.25
556,70%,"2- B,S",2018,2.75
556,70%,"2- B,S",2018,3
556,70%,"2- B,S",2018,3.25
557,70%,"3- B,S,C",2012,3.25
557,90%,"3- B,S,C",2013,3.75
557,90%,"3- B,S,C",2014,3.25
557,75%,"3- B,S,C",2014,3.5
557,75%,"3- B,S,C",2014,3.5
557,75%,"2- B,S",2021,2.75
557,75%,"2- B,S",2021,3
557,70%,"3- B,S,C",2021,3.5
557,75%,"2- B,S",2021,3.5
558,70%,"4- B,S,C,L",2012,3.5
559,75%,"3- B,S,C",2014,3
560,100%,NA,2007,2
560,90%,NA,2007,2
560,75%,NA,2007,3
560,65%,"3- B,S,C",2007,3
561,77%,"2- B,S",2015,2.75
561,77%,"2- B,S",2015,2.75
561,77%,"2- B,S",2015,3
561,77%,"2- B,S",2015,3
561,77%,"2- B,S",2015,3.25
562,70%,"5- B,S,C,V,L",2016,2.5
562,70%,"5- B,S,C,V,L",2016,2.5
562,70%,"5- B,S,C,V,L",2016,3
562,70%,"5- B,S,C,V,L",2018,2.5
562,70%,"5- B,S,C,V,L",2018,2.5
563,70%,"2- B,S*",2016,3.5
563,70%,"2- B,S*",2016,3.5
563,77%,"2- B,S",2017,3
564,68%,"3- B,S,C",2018,3
564,72%,"3- B,S,C",2018,3
564,74%,"3- B,S,C",2021,3.5
564,72%,"3- B,S,C",2021,3.5
564,74%,"2- B,S",2021,3.75
564,72%,"3- B,S,C",2021,3.75
565,72%,NA,2011,2.5
566,75%,"3- B,S,C",2013,2.5
566,89%,"3- B,S,C",2013,2.75
566,75%,"3- B,S,C",2013,2.75
566,75%,"3- B,S,C",2013,3.25
567,70%,"3- B,S,C",2009,3
567,72%,"3- B,S,C",2009,3.25
567,71%,"3- B,S,C",2010,3
567,72%,"3- B,S,C",2010,3.5
567,69%,"3- B,S,C",2010,3.75
567,100%,NA,2013,2.25
567,88%,"3- B,S,C",2014,3
567,70%,"3- B,S,C",2016,4
568,74%,"3- B,S,C",2016,3
568,76%,"3- B,S,C",2016,3.5
568,75%,"3- B,S,C",2016,3.75
568,68%,"3- B,S,C",2019,3.25
568,70%,"3- B,S,C",2019,3.5
568,70%,"3- B,S,C",2021,3.5
569,70%,"2- B,S",2011,3.5
569,70%,"2- B,S",2011,4
569,70%,"2- B,S",2012,2.5
569,70%,"2- B,S",2012,3
569,70%,"3- B,S,C",2012,3.25
569,70%,"2- B,S",2013,3.25
569,70%,"2- B,S",2013,3.5
569,70%,"2- B,S",2014,3
569,70%,"2- B,S",2021,3
570,66%,"5- B,S,C,L,Sa",2013,3
571,65%,"4- B,S,C,L",2019,2.75
571,75%,"4- B,S,C,L",2019,3
571,70%,"4- B,S,C,L",2019,3.25
572,73%,"2- B,S",2020,3.25
572,70%,"2- B,S",2020,3.5
572,72%,"2- B,S",2020,3.5
573,70%,"2- B,S",2017,2.5
573,70%,"2- B,S",2017,2.75
574,70%,"3- B,S,C",2021,3.25
574,70%,"3- B,S,C",2021,3.5
574,70%,"3- B,S,C",2021,3.5
575,70%,"3- B,S,C",2021,3
576,70%,"3- B,S,C",2015,3
576,60%,"3- B,S,C",2015,3
576,70%,"3- B,S,C",2015,3.25
576,70%,"3- B,S,C",2015,3.25
576,70%,"3- B,S,C",2015,3.25
576,70%,"3- B,S,C",2015,3.5
577,70%,"3- B,S,C",2016,2.75
577,85%,"3- B,S,C",2016,2.75
577,85%,"3- B,S,C",2016,3
577,70%,"3- B,S,C",2016,3.5
577,70%,"3- B,S,C",2016,3.5
577,78%,"2- B,S",2016,3.5
578,68%,"4- B,S,C,L",2011,3.5
578,66%,"4- B,S,C,L",2011,3.5
578,72%,"4- B,S,C,L",2011,3.75
578,65%,"5- B,S,C,V,L",2016,3.25
578,78%,"4- B,S,C,L",2016,3.75
579,72%,"3- B,S,C",2018,3
579,68%,"3- B,S*,C",2018,3
579,75%,"3- B,S,C",2018,3.25
579,70%,"3- B,S,C",2018,3.75
580,65%,"4- B,S*,C,Sa",2010,3
580,65%,"4- B,S*,C,Sa",2011,3
580,62%,"4- B,S*,C,Sa",2011,3.25
580,65%,"4- B,S*,C,Sa",2011,3.5
580,70%,"4- B,S*,C,Sa",2011,3.75
580,70%,"4- B,S*,C,Sa",2012,3
580,75%,"4- B,S*,C,Sa",2012,3
580,75%,"4- B,S*,C,Sa",2012,3
580,90%,"4- B,S*,C,Sa",2012,3.25
580,68%,"4- B,S*,C,Sa",2012,3.25
580,72%,"4- B,S*,C,Sa",2012,3.5
580,65%,"4- B,S*,C,Sa",2012,3.5
580,70%,"4- B,S*,C,Sa",2012,3.5
580,58%,"4- B,S*,C,Sa",2012,3.5
580,62%,"4- B,S*,C,Sa",2012,3.75
580,70%,"4- B,S*,C,Sa",2012,3.75
580,80%,"4- B,S*,C,Sa",2014,2.75
580,75%,"3- B,S,C",2017,3.75
580,75%,"3- B,S,C",2018,3
580,70%,"3- B,S,C",2018,3.25
580,72%,"3- B,S,C",2018,3.5
